id_contrato,nit_entidad,entidad,departamento,ciudad,orden,tipo_contrato,modalidad,estado,unspsc,fecha_firma,anio,periodo_gobierno,descripcion,dir_ejecucion,urlproceso,valor,valor_plausible,valor_pagado,valor_pend_ejecucion,valor_anticipo,precio_base,rec_regalias,rec_sgp,rec_propios_terr,n_oferentes_unicos,n_invitados,dias_ventana,dias_originales,dias_adicionados,proveedor,ordenador,supervisor,doc_proveedor,doc_ordenador,doc_supervisor,doc_replegal,cuenta_key,puntos_crudos,score,n_banderas_fuertes,es_atipico,f_cuenta_compartida,f_ordenador_es_supervisor,f_sobrepago,f_anticipo_no_declarado,f_anticipo_al_tope,f_fraccionamiento,f_proponente_unico,f_obra_directa,f_ratio_calcado,f_invitacion_vacia,f_replegal_multiempresa,f_ordenador_concentrado,f_al_tope_minima,f_ventana_corta,f_supervisor_sobrecargado,f_ordenador_itinerante,f_prorroga_mayor,f_cierre_de_periodo,f_datos_faltantes,f_sin_proceso,f_valor_implausible,f_cuenta_consorcios,ev_share_top1_ordenador,ev_hhi_ordenador,ev_contratos_supervisor,ev_entidades_ordenador,ev_proveedores_por_cuenta,ev_tipo_red_cuenta,ev_empresas_por_replegal,ev_hermanos_30d,ev_ventana_mediana_modalidad,ev_tope_minima_entidad,ev_tasa_autosupervision_entidad
CO1.PCCNTR.4000136,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,CUNDINAMARCA,SOACHA,DEPARTAMENTAL,OBRA,SELECCION ABREVIADA,CELEBRADO,72151500,2021-09-24,2021,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 26 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000136&isFromPublicArea=True'},,441199794,238736083,118725684,0,408675524,1,1,0,7,1,21,90,0,CONSTRUCTORA VIBORAL S.A.S.,HERNAN DARIO QUINTERO BEDOYA,OSCAR IVAN BETANCUR GIRALDO,901667788,50178678,89893125,53060614,CTA-BAN-0091823,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.305,0.702,6,1,1,empresas_independientes,1,0,12,111000000,0.282
CO1.PCCNTR.4000137,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CUNDINAMARCA,SOACHA,NACIONAL,INTERVENTORIA,CONCURSO DE MERITOS,LIQUIDADO,81101500,2021-01-02,2021,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 9 VIA SOACHA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000137&isFromPublicArea=True'},1337162895,1337162895,386860356,640462873,401148868,1029737303,0,0,0,1,8,10,120,30,INGENIERIA Y OBRAS CIVILES SAS,GLORIA ESPERANZA NINO ARAUJO,LUZ MARINA CARDENAS OSPINA,900778899,42356045,28266008,60700992,CTA-BAN-0091823,5.0,0.125,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.657,0.292,10,1,1,consorcios,1,0,15,111000000,0.32
CO1.PCCNTR.4000138,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,BOGOTA D.C.,DEPARTAMENTAL,INTERVENTORIA,LICITACION PUBLICA,CELEBRADO,72141100,2021-05-26,2021,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 12 VIA BOGOTA D.C. - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000138&isFromPublicArea=True'},455945031,455945031,352523282,243173330,0,378859887,0,1,1,5,4,21,240,0,UNION TEMPORAL PROGRESO 2024,JAIRO ANTONIO MENDOZA PALACIOS,GLORIA ESPERANZA NINO ARAUJO,900990011,66704247,35509545,65647906,CTA-BAN-0044517,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.474,0.163,8,1,4,consorcios,1,0,24,111000000,0.317
CO1.PCCNTR.4000139,891680011,GOBERNACION DEL CHOCO,BOGOTA D.C.,BOGOTA D.C.,DEPARTAMENTAL,OBRA,CONTRATACION DIRECTA,CELEBRADO,72151500,2019-12-30,2019,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 25 VIA BOGOTA D.C. - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000139&isFromPublicArea=True'},9508529312,9508529312,7374071008,5493591023,0,8352472957,1,0,1,2,2,20,180,0,CONSTRUCTORA VIBORAL S.A.S.,DIANA CAROLINA ZAPATA TORO,DIANA CAROLINA ZAPATA TORO,901667788,37740116,37740116,20751141,CTA-BAN-0091823,9.0,0.225,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.91,0.687,9,1,1,empresas_independientes,1,5,4,111000000,0.274
CO1.PCCNTR.4000140,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,BOGOTA D.C.,BOGOTA D.C.,NACIONAL,OBRA,CONCURSO DE MERITOS,LIQUIDADO,72151500,2023-10-18,2023,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 4 VIA BOGOTA D.C. - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000140&isFromPublicArea=True'},11318220481,11318220481,4581281822,5101832733,0,10119023174,0,1,0,3,9,18,240,60,INGENIERIA Y OBRAS CIVILES SAS,MARTHA CECILIA ROJAS VILLAMIL,OSCAR IVAN BETANCUR GIRALDO,900778899,43453946,99290706,99814239,CTA-BAN-0091823,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.412,0.763,1,1,1,empresas_independientes,13,0,15,111000000,0.338
CO1.PCCNTR.4000141,891680011,GOBERNACION DEL CHOCO,BOGOTA D.C.,BOGOTA D.C.,DEPARTAMENTAL,INTERVENTORIA,CONCURSO DE MERITOS,EN EJECUCION,72151500,2024-03-26,2024,2024-2027,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 16 VIA BOGOTA D.C. - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000141&isFromPublicArea=True'},10147577107,10147577107,9476956801,4476393186,0,8036751977,1,0,0,7,6,3,240,60,MYG PUERRES S.A.S.,HERNAN DARIO QUINTERO BEDOYA,HERNAN DARIO QUINTERO BEDOYA,901556677,64016500,28767523,70281836,CTA-BAN-0077310,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.989,0.149,9,1,1,consorcios,1,0,15,111000000,0.394
CO1.PCCNTR.4000142,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,CHOCO,QUIBDO,TERRITORIAL,OBRA,SELECCION ABREVIADA,CELEBRADO,72151500,2021-10-04,2021,2020-2023,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 11 VIA QUIBDO - ZONA RURAL,,77808959130,77808959130,60774919774,40631148407,0,,0,1,0,3,7,2,180,60,INTERVENTORIAS TECNICAS ANDINAS S.A.,MARTHA CECILIA ROJAS VILLAMIL,OSCAR IVAN BETANCUR GIRALDO,860334455,22866334,86474033,30299912,CTA-BAN-0012004,4.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.572,0.327,9,5,1,empresas_independientes,22,0,12,111000000,0.294
CO1.PCCNTR.4000143,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CHOCO,QUIBDO,NACIONAL,INTERVENTORIA,LICITACION PUBLICA,EN EJECUCION,81101500,2025-05-13,2025,2024-2027,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 9 VIA QUIBDO - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000143&isFromPublicArea=True'},1820530120,1820530120,551091081,969879741,0,1821480836,0,1,1,1,2,20,180,0,INTERVENTORIAS TECNICAS ANDINAS S.A.,DIANA CAROLINA ZAPATA TORO,HERNAN DARIO QUINTERO BEDOYA,860334455,86946653,65237133,67131854,CTA-BAN-0044517,5.0,0.125,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0.392,5,1,3,empresas_independientes,1,0,24,111000000,0.041
CO1.PCCNTR.4000144,890905211,MUNICIPIO DE EL BAGRE,CHOCO,QUIBDO,TERRITORIAL,OBRA,MINIMA CUANTIA,LIQUIDADO,72141100,2024-04-05,2024,2024-2027,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 10 VIA QUIBDO - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000144&isFromPublicArea=True'},6000000000000000000,12330579719,14783081988,0,6430447910,11743409257,0,1,1,3,11,3,180,0,CONSORCIO VIAS DEL SUR,WILSON ALBERTO GUERRERO PAZ,LUZ MARINA CARDENAS OSPINA,901223344,41765999,49469074,77372920,CTA-BAN-0044517,7.0,0.175,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.947,0.434,198,1,1,consorcios,1,0,4,111000000,0.287
CO1.PCCNTR.4000145,800103913,E.S.E. HOSPITAL SAN RAFAEL,CHOCO,QUIBDO,TERRITORIAL,OBRA,CONTRATACION DIRECTA,EN EJECUCION,72151500,2024-08-02,2024,2024-2027,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 19 VIA QUIBDO - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000145&isFromPublicArea=True'},301403344,301403344,114179782,32685842,0,228672437,0,0,0,1,8,4,180,418,MYG PUERRES S.A.S.,JAIRO ANTONIO MENDOZA PALACIOS,,901556677,74447587,,44065064,CTA-BAN-0012004,6.0,0.15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.523,0.413,12,1,1,empresas_independientes,1,0,4,111000000,0.298
CO1.PCCNTR.4000146,891680011,GOBERNACION DEL CHOCO,CHOCO,NO DEFINIDO,DEPARTAMENTAL,CONSULTORIA,CONTRATACION DIRECTA,TERMINADO,72151500,2023-12-30,2023,2020-2023,MANTENIMIENTO DE LA INFRAESTRUCTURA EDUCATIVA DE LA I.E. SANTO TOMAS,KM 33 VIA NO DEFINIDO - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000146&isFromPublicArea=True'},110251737,110251737,93167940228,5771765222,0,93063643396,1,1,1,5,12,23,90,0,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,HERNAN DARIO QUINTERO BEDOYA,OSCAR IVAN BETANCUR GIRALDO,800556677,65715949,87858775,13848294,CTA-BAN-0044517,6.0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.459,0.864,162,1,1,comunitaria,19,0,1,111000000,0.307
CO1.PCCNTR.4000147,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,LA GUAJIRA,URIBIA,NACIONAL,INTERVENTORIA,LICITACION PUBLICA,EN EJECUCION,72151500,2023-03-15,2023,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 19 VIA URIBIA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000147&isFromPublicArea=True'},108045079,108045079,40005606,19869247,32413523,41596897,0,1,1,6,12,6,120,0,CONSTRUCTORA VIBORAL S.A.S.,JAIRO ANTONIO MENDOZA PALACIOS,HERNAN DARIO QUINTERO BEDOYA,901667788,77173195,76170125,33280282,CTA-BAN-0044517,7.0,0.175,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.394,0.204,180,1,1,comunitaria,1,0,24,111000000,0.273
CO1.PCCNTR.4000148,890905211,MUNICIPIO DE EL BAGRE,LA GUAJIRA,URIBIA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,TERMINADO,72141100,2019-01-16,2019,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 11 VIA URIBIA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000148&isFromPublicArea=True'},1512718656,1512718656,1339298915,204668685,453815596,1514579222,1,0,0,1,4,17,120,60,INGENIERIA Y OBRAS CIVILES SAS,MARTHA CECILIA ROJAS VILLAMIL,DIANA CAROLINA ZAPATA TORO,900778899,56889819,43089824,55870604,CTA-BAN-0077310,8.0,0.2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.709,0.554,6,1,4,consorcios,1,0,12,111000000,0.15
CO1.PCCNTR.4000149,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,LA GUAJIRA,URIBIA,NACIONAL,INTERVENTORIA,CONTRATACION DIRECTA,EN EJECUCION,72141100,2019-12-23,2019,2016-2019,CONSTRUCCION DE PLACA HUELLA EN ZONA RURAL DEL MUNICIPIO,KM 26 VIA URIBIA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000149&isFromPublicArea=True'},50414879,50414879,23992538,16259174,0,39245914,0,0,0,7,3,10,180,0,GRUPO EMPRESARIAL DEL CARIBE SAS,HERNAN DARIO QUINTERO BEDOYA,DIANA CAROLINA ZAPATA TORO,901445566,29731261,14835010,85148089,CTA-BAN-0012004,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37,0.488,5,1,1,consorcios,1,0,1,111000000,0.38
CO1.PCCNTR.4000150,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,BOYACA,SOGAMOSO,NACIONAL,OBRA,CONTRATACION DIRECTA,TERMINADO,72141100,2019-12-19,2019,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 7 VIA SOGAMOSO - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000150&isFromPublicArea=True'},79658184707,79658184707,16919808368,31383362791,0,71103267607,1,1,0,1,7,17,90,0,CONSTRUCTORA VIBORAL S.A.S.,OSCAR IVAN BETANCUR GIRALDO,OSCAR IVAN BETANCUR GIRALDO,901667788,66303542,66303542,59207051,CTA-BAN-0044517,8.0,0.2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.703,0.88,9,1,1,consorcios,1,0,24,111000000,0.311
CO1.PCCNTR.4000151,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOYACA,SOGAMOSO,DEPARTAMENTAL,OBRA,CONCURSO DE MERITOS,TERMINADO,72151500,2023-12-25,2023,2020-2023,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 2 VIA SOGAMOSO - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000151&isFromPublicArea=True'},66154325894,66154325894,21007487313,30909370800,0,49704113532,1,0,1,1,5,14,120,0,INTERVENTORIAS TECNICAS ANDINAS S.A.,DIANA CAROLINA ZAPATA TORO,ALVARO JOSE PENALOZA SIERRA,860334455,66293533,22160573,74228886,CTA-BAN-0091823,5.0,0.125,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.823,0.187,7,1,1,consorcios,22,0,15,111000000,0.136
CO1.PCCNTR.4000152,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,BOYACA,TUNJA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,EN EJECUCION,72141100,2023-08-25,2023,2020-2023,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 20 VIA TUNJA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000152&isFromPublicArea=True'},63764940,63764940,19140339,19587217,0,63972177,0,1,1,1,7,20,180,281,MYG PUERRES S.A.S.,HERNAN DARIO QUINTERO BEDOYA,WILSON ALBERTO GUERRERO PAZ,901556677,76986178,13493191,57552129,CTA-BAN-0044517,6.0,0.15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.964,0.929,139,1,1,consorcios,1,0,1,111000000,0.036
CO1.PCCNTR.4000153,899999034,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,BOYACA,TUNJA,NACIONAL,OBRA,CONTRATACION DIRECTA,LIQUIDADO,81101500,,2019,2016-2019,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 20 VIA TUNJA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000153&isFromPublicArea=True'},6000000000000000000,58127628,29300149,37744263,0,55359646,0,0,0,5,8,16,180,150,CONSTRUCTORA VIBORAL S.A.S.,LUZ MARINA CARDENAS OSPINA,OSCAR IVAN BETANCUR GIRALDO,901667788,58702812,79553813,76849437,CTA-BAN-0091823,6.0,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.257,0.609,12,1,1,empresas_independientes,1,0,1,111000000,0.399
CO1.PCCNTR.4000154,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,NARINO,PUERRES,TERRITORIAL,CONCESION,LICITACION PUBLICA,EN EJECUCION,72141100,2023-05-27,2023,2020-2023,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 33 VIA PUERRES - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000154&isFromPublicArea=True'},83437611878,83437611878,63534895515,32480651072,25031283563,74042940783,0,1,0,3,10,18,240,150,CONSTRUCTORA VIBORAL S.A.S.,WILSON ALBERTO GUERRERO PAZ,OSCAR IVAN BETANCUR GIRALDO,901667788,37605135,96730845,83924189,CTA-BAN-0044517,4.0,0.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.424,0.596,133,1,1,consorcios,1,0,24,111000000,0.353
CO1.PCCNTR.4000155,800103913,E.S.E. HOSPITAL SAN RAFAEL,NARINO,PUERRES,TERRITORIAL,OBRA,LICITACION PUBLICA,CELEBRADO,72141100,2022-07-08,2022,2020-2023,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 13 VIA PUERRES - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000155&isFromPublicArea=True'},86619451955,86619451955,54860626910,17322029003,25985835586,68492860329,0,1,1,4,11,22,180,30,MYG PUERRES S.A.S.,OSCAR IVAN BETANCUR GIRALDO,SANDRA PATRICIA MOSQUERA RENTERIA,901556677,88805187,31397113,28763881,CTA-BAN-0077310,3.0,0.075,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.139,9,1,1,comunitaria,1,0,24,111000000,0.305
CO1.PCCNTR.4000156,899999061,INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,NARINO,IPIALES,DEPARTAMENTAL,OBRA,CONCURSO DE MERITOS,TERMINADO,72151500,2019-09-26,2019,2016-2019,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 24 VIA IPIALES - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000156&isFromPublicArea=True'},83652384454,83652384454,78164017046,30903284651,0,62381297332,0,1,0,5,8,3,180,0,CONSTRUCCIONES DEL NORTE LTDA,MARTHA CECILIA ROJAS VILLAMIL,OSCAR IVAN BETANCUR GIRALDO,830112233,87431774,46917332,64401779,CTA-BAN-0077310,1.0,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.747,0.584,5,1,1,consorcios,1,0,15,111000000,0.185
CO1.PCCNTR.4000157,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,VALLE DEL CAUCA,BUENAVENTURA,NACIONAL,OBRA,LICITACION PUBLICA,TERMINADO,72151500,2021-12-12,2021,2020-2023,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 21 VIA BUENAVENTURA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000157&isFromPublicArea=True'},68146545394,68146545394,33775249529,39911048603,34073272697,57131293491,0,1,1,5,3,10,90,140,INGENIERIA Y OBRAS CIVILES SAS,,ALVARO JOSE PENALOZA SIERRA,900778899,,38766816,38345924,CTA-BAN-0091823,5.0,0.125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.486,0.618,7,1,2,consorcios,1,0,24,111000000,0.082
CO1.PCCNTR.4000158,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,VALLE DEL CAUCA,BUENAVENTURA,NACIONAL,CONSULTORIA,SELECCION ABREVIADA,EN EJECUCION,72141100,2017-11-01,2017,2016-2019,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 4 VIA BUENAVENTURA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000158&isFromPublicArea=True'},418198170,418198170,354959879,249216512,0,427298614,0,0,1,1,5,22,90,150,CONSTRUCCIONES DEL NORTE LTDA,SANDRA PATRICIA MOSQUERA RENTERIA,WILSON ALBERTO GUERRERO PAZ,830112233,10666090,12674442,58936250,CTA-BAN-0077310,5.0,0.125,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.252,7,1,1,consorcios,1,3,12,111000000,0.255
CO1.PCCNTR.4000159,891680011,GOBERNACION DEL CHOCO,VALLE DEL CAUCA,BUENAVENTURA,DEPARTAMENTAL,INTERVENTORIA,CONCURSO DE MERITOS,LIQUIDADO,81101500,2023-11-22,2023,2020-2023,OPTIMIZACION DEL SISTEMA DE ACUEDUCTO Y ALCANTARILLADO,KM 22 VIA BUENAVENTURA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000159&isFromPublicArea=True'},1493519286,1493519286,791823403,148959830,0,1115183676,1,0,0,4,3,27,180,30,JUNTA DE ACCION COMUNAL VEREDA LA ESPERANZA,GLORIA ESPERANZA NINO ARAUJO,GLORIA ESPERANZA NINO ARAUJO,800556677,74580020,90121762,60105180,CTA-BAN-0012004,7.0,0.175,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.941,0.885,126,1,4,empresas_independientes,1,0,15,111000000,0.083
CO1.PCCNTR.4000160,892000501,ALCALDIA MUNICIPAL DE PUERTO GAITAN,VALLE DEL CAUCA,BUENAVENTURA,TERRITORIAL,OBRA,LICITACION PUBLICA,TERMINADO,72151500,2023-12-27,2023,2020-2023,ADECUACION DEL PARQUE PRINCIPAL Y ESPACIO PUBLICO ADYACENTE,KM 17 VIA BUENAVENTURA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000160&isFromPublicArea=True'},7828408496,7828408496,7014304315,1416900547,0,6078487193,0,1,0,6,4,6,120,0,INGENIERIA Y OBRAS CIVILES SAS,GLORIA ESPERANZA NINO ARAUJO,GLORIA ESPERANZA NINO ARAUJO,900778899,53335388,96998782,81488367,CTA-BAN-0044517,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.498,0.305,4,1,1,empresas_independientes,1,0,24,111000000,0.045
CO1.PCCNTR.4000161,890905211,MUNICIPIO DE EL BAGRE,VALLE DEL CAUCA,BUENAVENTURA,TERRITORIAL,OBRA,CONTRATACION DIRECTA,LIQUIDADO,72141100,2023-01-12,2023,2020-2023,MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA EL PORVENIR,KM 12 VIA BUENAVENTURA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000161&isFromPublicArea=True'},67026374023,67026374023,36902311829,16790426166,20107912206,54704500681,0,0,1,4,3,16,240,30,INTERVENTORIAS TECNICAS ANDINAS S.A.,MARTHA CECILIA ROJAS VILLAMIL,OSCAR IVAN BETANCUR GIRALDO,860334455,44921454,64194519,59640528,CTA-BAN-0012004,5.0,0.125,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947,0.795,9,1,1,empresas_independientes,1,0,12,111000000,0.047
CO1.PCCNTR.4000162,899999063,SERVICIO NACIONAL DE APRENDIZAJE - SENA,VALLE DEL CAUCA,BUENAVENTURA,NACIONAL,INTERVENTORIA,LICITACION PUBLICA,EN EJECUCION,72151500,2024-07-03,2024,2024-2027,INTERVENTORIA TECNICA ADMINISTRATIVA Y FINANCIERA AL CONTRATO DE OBRA,KM 18 VIA BUENAVENTURA - ZONA RURAL,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5000162&isFromPublicArea=True'},386997593,386997593,326576830,50020818,0,304965153,0,0,1,4,7,6,120,60,GRUPO EMPRESARIAL DEL CARIBE SAS,MARTHA CECILIA ROJAS VILLAMIL,MARTHA CECILIA ROJAS VILLAMIL,901445566,10396053,32958864,79644906,CTA-BAN-0044517,2.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.549,0.108,9,4,1,consorcios,1,0,24,111000000,0.282
